year_month,week_id,city_id,city,gas_id,gas_type,venue_name,gas_price,collected_date
202203,1187,1347,Fortaleza,488,GASOLINA ADITIVADA,Posto Campeao Comercio de Combustiveis Ltda,8.299,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Almeida Chaves Comercial de Petroleo Ltda,6.99,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Santo Antonio Combustíveis e Transportes Ltda,6.99,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,J A Comercio Combustiveis Ltda,6.99,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Braga Cambeba Eireli,6.99,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,M. Madalena Distribuidora de Combustivel Ltda,6.99,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Comercial de Petroleo Peixoto de Melo Ltda,6.995,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Comercial Joao Ferreira Petroleo Ltda,6.998,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Comercial de Combustiveis Castelao Ltda.,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Abn Distribuidora de Combustiveis Ltda,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Jockey Comércio de Combustíveis Ltda.,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Auto Abastecimento Santo Antonio Ltda,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Tvc Comercio de Derivados de Petroleo Ltda,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Uirapuru Comércio de Combustiveis Ltda,6.999,14/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Flor e Oliveira Ltda,5.59,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Hsi Distribuidora de Combustíveis Ltda.,5.69,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,L H da Costa Combustiveis,5.74,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Andrade e Barbosa Ltda,5.74,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,L H da Costa Combustiveis,5.75,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Pinheiro Borges Ltda,5.75,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Sm Comercial de Derivados de Petroleo Ltda,5.76,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Pinheiro e Filho Comercio de Combustiveis e Derivados de Petroleo Ltda,5.78,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Frei Damiao Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Parelhas Gas Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Transportes e Comercio Novo Horizonte Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Spx Xavantes Comercio de Combustiveis Ltda,5.79,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dias e Roma Ltda,5.97,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Suellen Queiros Pinheiro - Me,5.989,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Comercial Ripardo Derivados de Petroleo Ltda,5.989,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Posto  Morro do  Ouro Ltda,5.989,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Mack Ii  Comercio de Combustiveis Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Rm Comercial de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dias e Filho Comercio de Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dallas Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,C M Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Mack V Comercio de Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Ecoposto Comercio de Derivados de Petroleo e Servicos Ltda,5.99,14/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,H S C Pereira,7.09,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Magnolia Ltda,7.099,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Magnolia Ltda,7.099,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Lima Ltda,7.14,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Patrimonio Eireli - Me,7.14,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Tdi Comercio de Combustiveis e Servicos Ltda,7.168,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,C N M Comercio de Combustiveis Ltda,7.19,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Parelhas Gas Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,I. M. Comércio de Derivados de Petróleo Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Comercio & Derivados de Petroleo Planalto Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Luiz Flor & Filhos Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Posto Planalto Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Quirino e Souza Comercio de Petroleo e Servicos Ltda,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,M. B. Com. e Derivados de Petroleo Eireli,7.29,16/03/2022
202203,1187,7221,Natal,812,DIESEL S10,Parelhas Gas Ltda,7.29,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Campeao Comercio de Combustiveis Ltda,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Holanda Andrade Comercial de Petroleo Ltda,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Oliveira & Costa Comercial de Combustíveis Ltda.,6.999,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Millennium Petroleo Ltda,7.149,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Vasconcelos Petroleo Ltda.,7.16,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Auto Posto Madrid Ltda,7.16,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,J.z. Comercial de Petroleo Ltda,7.19,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Auto Posto Star Ltda,7.19,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Guaraci Ltda,7.252,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Dam Comercio de Combustiveis e Derivados de Petroleo Ltda,7.29,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Chac Comercial de Combustiveis Ltda,7.299,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Chacem Comercial de Combustiveis Ltda,7.299,14/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Pinheiro e Filho Comercio de Combustiveis e Derivados de Petroleo Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Parelhas Gas Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Planalto Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Monte Belo Comércio de Combustíveis Ltda.,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Joc- Comercio de Combustivel Eireli,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Jvc Comercial Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,I. M. Comércio de Derivados de Petróleo Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Natal Combustíveis Ltda.,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,R. G de Barros Vasconcelos Bezerra Posto Jacutinga,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Comercio & Derivados de Petroleo Planalto Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,M B R Comercial Ltda,5.79,16/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Posto Olinda Ltda,5.89,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Posto Magnolia Ltda,7.149,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Tdi Comercio de Combustiveis e Servicos Ltda,7.168,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,H S C Pereira,7.19,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,C N M Comercio de Combustiveis Ltda,7.19,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Carone Combustiveis Ltda,7.199,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Ubiratan Costa Comercio e Servicos Eireli,7.28,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Nicolau Derivados de Petroleo Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Auto Posto Hp Ltda,7.299,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Montese Comercio de Combustiveis Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Mack Vii Comercio de Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Santo Antonio Comercio de Combustivel e Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Comercial F. Santos Derivados de Petroleo Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dias e Roma Ltda,5.99,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Posto Mania Ltda,5.99,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Posto Flex Comercio e Distribuição de Combustíveis e Lubrificante Ltda,5.998,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Comercial de Petroleo Peixoto de Melo Ltda,5.999,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Auto Abastecimento Santo Antonio Ltda,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Holanda Andrade Comercial de Petroleo Ltda,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Comercio Varejista de Petroleo Iipvex Norte Ltda,5.999,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Tvc Comercio de Derivados de Petroleo Ltda,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Chacem Comercial de Combustiveis Ltda,5.999,14/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Aguiar Petroleo e Locacoes Ltda,7.19,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Auto Posto Karyane Ltda,7.199,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Murad & Veras Ltda,7.199,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Carone Combustiveis Ltda,7.199,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,J R Equipamentos Para Comunicacao Eireli,7.199,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Jatoba Ltda,7.28,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Ubiratan Costa Comercio e Servicos Eireli,7.28,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Americano Ltda,7.29,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Coimbra & Santiago Ltda,7.29,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,D. S. C. Pereira - Me,7.29,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Lima Comercial de Combustiveis Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Natureza e Servicos Ltda,7.299,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Jp Ltda,7.3,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,J P Comercio Varejista de Combustiveis Ltda,7.3,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Cauipe Revendedora de Petroleo Ltda,7.37,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Raimundo Bezerra de Andrade & Cia Ltda,7.37,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Cigla Comercio Varejista de Derivados de Petroleo Ltda - Me,7.37,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Samya Comercio de Derivados de Petroleo Ltda,7.39,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Alves e Sousa Ltda,7.397,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Jm Comércio de Combustiveis Ltda,7.399,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,P H Comercio de Derivados de Petroleo Ltda,7.399,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,H M A Comercial de Combustiveis Ltda,7.459,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Barracuda Comercial de Petróleo Ltda.,7.459,14/03/2022
202203,1187,7221,Natal,643,ETANOL HIDRADATO,Luiz Flor & Filhos Ltda,6.35,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Nicolau Derivados de Petroleo Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Aguiar Petroleo e Locacoes Ltda,7.39,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Coimbra & Santiago Ltda,7.39,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Kruk e Lopes Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Posto Natureza Cohab e Servicos Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Moraes Rego e Lago Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Posto Natureza e Servicos Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,L S Comercio e Servicos Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Auto Posto Barboza Ltda,7.499,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Posto Americano Ltda,7.55,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,P Lima Combustiveis Ltda,7.599,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Chac Comercial de Combustiveis Ltda,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Oliveira & Costa Comercial de Combustíveis Ltda.,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Abn Distribuidora de Combustiveis Ltda,5.999,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Vasconcelos Petroleo Ltda.,6.12,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Parajana Comercial de Derivados de Petroleo Ltda,6.17,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,J.b.  Comercio de Combustiveis e Transporte Ltda,6.19,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Posto Guaraci Ltda,6.523,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dallas Derivados de Petroleo Ltda,6.97,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dallas Derivados de Petroleo Ltda,6.97,16/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Dallas Derivados de Petroleo Ltda,6.979,14/03/2022
202203,1187,1347,Fortaleza,643,ETANOL HIDRADATO,Posto Campeao Comercio de Combustiveis Ltda,6.999,14/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Auto Posto Hp Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Nicolau Derivados de Petroleo Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Nicolau Derivados de Petroleo Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Kruk e Lopes Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,P Lima Combustiveis Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,L S Comercio e Servicos Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Americano Comercio de Combustiveis Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Lima Comercial de Combustiveis Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Auto Posto Barboza Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Natureza Cohab e Servicos Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto de Servicos J. M. Ltda.,7.299,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,C N M Comercio de Combustiveis Ltda,6.59,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Carone Combustiveis Ltda,6.599,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Posto de Servicos J. M. Ltda.,6.799,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Posto Magnolia Ltda,6.839,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Posto Magnolia Ltda,6.839,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Kruk e Lopes Ltda,6.879,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Moraes Rego e Lago Ltda,6.879,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Roma Truck Center Ltda,6.879,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Lima Comercial de Combustiveis Ltda,6.949,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Portos Empreendimentos Ltda,6.989,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Posto Flex Comercio e Distribuição de Combustíveis e Lubrificante Ltda,7.498,16/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Comercio Varejista de Petroleo Ii Pvex Ltda,7.5,14/03/2022
202203,1187,1347,Fortaleza,812,DIESEL S10,Millennium Petróleo Ltda,7.589,14/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Americano Comercio de Combustiveis Ltda,7.6,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Lima Comercial de Combustiveis Ltda,7.699,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Lima Comercial de Combustiveis Ltda,7.699,16/03/2022
202203,1187,2587,São Luis,488,GASOLINA ADITIVADA,Portos Empreendimentos Ltda,7.909,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Moraes Rego e Lago Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Posto Natureza Centro Ltda,7.299,16/03/2022
202203,1187,2587,São Luis,487,GASOLINA COMUM,Portos Empreendimentos Ltda,7.609,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,P Lima Combustiveis Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,532,DIESEL,Coimbra & Santiago Ltda,7.12,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Carone Combustiveis Ltda,6.699,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Lima Comercial de Combustiveis Ltda,6.799,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Magnolia Ltda,6.859,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Magnolia Ltda,6.859,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Tdi Comercio de Combustiveis e Servicos Ltda,6.888,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Lima Ltda,6.89,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Americano Ltda,6.89,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,C N M Comercio de Combustiveis Ltda,6.89,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Patrimonio Eireli - Me,6.89,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Natureza e Servicos Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Natureza Centro Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Auto Posto Barboza Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto de Servicos J. M. Ltda.,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Roma Truck Center Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Moraes Rego e Lago Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Nicolau Derivados de Petroleo Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Nicolau Derivados de Petroleo Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Kruk e Lopes Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Lima Comercial de Combustiveis Ltda,5.499,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Patrimonio Eireli - Me,5.57,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Jatoba Ltda,5.67,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Tdi Comercio de Combustiveis e Servicos Ltda,5.688,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,C N M Comercio de Combustiveis Ltda,5.69,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Coimbra & Santiago Ltda,5.69,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Lima Ltda,5.69,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Auto Posto Hp Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,L S Comercio e Servicos Ltda,6.899,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,H S C Pereira,6.99,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Murad & Veras Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Auto Posto Karyane Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Lima Comercial de Combustiveis Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,P Lima Combustiveis Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Portos Empreendimentos Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Natureza Cohab e Servicos Ltda,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,J R Equipamentos Para Comunicacao Eireli,6.999,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Posto Jatoba Ltda,7.15,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Auto Posto Hp Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Carone Combustiveis Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Moraes Rego e Lago Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Natureza Centro Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Kruk e Lopes Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Auto Posto Barboza Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,L S Comercio e Servicos Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Natureza e Servicos Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Posto Natureza Cohab e Servicos Ltda,5.699,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,H S C Pereira,5.79,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Coimbra & Santiago Ltda,7.16,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Americano Comercio de Combustiveis Ltda,7.16,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Aguiar Petroleo e Locacoes Ltda,7.19,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,D. S. C. Pereira - Me,7.19,16/03/2022
202203,1187,2587,São Luis,812,DIESEL S10,Ubiratan Costa Comercio e Servicos Eireli,7.19,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Aguiar Petroleo e Locacoes Ltda,5.79,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,P Lima Combustiveis Ltda,5.799,16/03/2022
202203,1187,2587,São Luis,643,ETANOL HIDRADATO,Ubiratan Costa Comercio e Servicos Eireli,6.599,16/03/2022
202203,1187,109,Maceió,476,GNV,Auto Posto Al 101 Ltda,4.539,14/03/2022
202203,1187,109,Maceió,476,GNV,Maxi Posto Iv Ltda,4.54,14/03/2022
202203,1187,109,Maceió,476,GNV,Auto Posto Millenium Ltda,4.544,14/03/2022
202203,1187,109,Maceió,476,GNV,Posto Melo Comendador Eireli,4.549,14/03/2022
202203,1187,109,Maceió,476,GNV,Cox & Gama Ltda,4.599,14/03/2022
202203,1187,109,Maceió,476,GNV,Cdg Combustiveis Ltda,4.599,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Rv Comercio de Combustiveis Eireli,6.899,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Romeiro Ltda,6.989,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Milenio Ltda,6.999,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Maxi Posto Iv Ltda,7.09,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Posto Vip's Ltda,7.09,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Via Norte Ltda,7.09,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Posto Nossa Senhora de Nazaré Ltda.,7.122,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Millenium Ltda,7.149,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Beluma Comercio de Combustiveis Ltda,7.149,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Hannah Praia Ltda,7.149,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto R2 Ltda,7.149,14/03/2022
202203,1187,109,Maceió,487,GASOLINA COMUM,Auto Posto Comendador Ltda,7.149,14/03/2022
